16,3,29,100,186
13,7,29,79,207
15,7,30,75,210
16,7,31,65,219
19,8,30,54,231
9,9,31,85,199
8,17,27,107,181
7,29,25,132,158
8,35,29,87,199
24,36,27,126,162
19,3,26,96,194
13,4,27,99,190
18,7,29,72,215
16,8,30,58,228
9,12,30,97,189
9,15,32,92,192
12,15,31,51,234
7,18,32,69,215
8,25,29,89,198
6,26,28,103,185
26,29,18,171,127
8,34,30,92,194
27,42,30,97,189
17,3,28,90,199
7,16,31,64,222
25,23,14,183,120
9,26,28,108,181
5,35,28,102,187
7,36,29,86,202
22,37,29,63,225
26,42,31,87,199
30,44,32,86,199
21,49,20,122,175
12,7,28,101,189
7,9,27,130,161
6,14,31,73,214
12,16,31,77,210
9,19,27,118,173
8,21,27,101,190
8,26,31,124,163
25,27,20,166,132
8,28,28,108,182
10,31,26,160,132
21,36,28,65,225
27,44,35,80,203
14,6,28,92,199
18,4,27,91,201
21,5,27,116,176
18,6,28,81,210
22,7,29,71,219
13,8,29,71,219
18,8,33,49,237
12,11,31,60,228
8,13,29,71,219
10,18,29,91,199
16,4,28,92,200
15,8,31,59,230
12,12,35,53,232
4,16,31,122,167
9,18,27,101,192
27,19,21,180,119
8,22,28,100,192
21,35,28,100,192
15,4,28,91,202
17,4,27,94,200
15,5,30,92,199
9,7,32,108,181
28,14,23,158,140
11,17,29,89,203
12,18,26,105,190
7,19,31,77,213
9,25,31,99,191
19,34,28,115,178
30,49,25,96,200
27,10,24,151,147
27,14,20,164,138
24,26,19,158,145
18,35,35,51,236
24,49,30,165,127
28,15,22,157,143
31,49,33,67,222
16,5,29,87,207
16,6,31,76,216
8,10,31,76,216
9,10,30,86,207
8,23,29,81,213
10,26,32,178,113
6,36,30,91,202
19,4,26,109,189
20,8,27,56,241
10,15,29,117,178
21,25,22,82,220
4,26,27,77,220
13,30,27,124,173
24,33,19,171,134
18,34,35,51,238
20,36,38,41,245
27,39,27,96,201
8,12,31,78,216
28,13,23,158,144
27,15,23,164,138
5,16,27,96,202
10,16,29,116,180
8,20,30,71,224
9,23,28,109,188
5,28,28,130,167
25,28,16,165,144
25,39,27,75,223
28,40,43,28,254
14,5,30,89,207
12,9,29,80,217
11,12,31,72,223
10,13,27,48,251
9,16,30,85,211
10,17,29,116,181
26,22,20,156,150
5,36,31,93,202
12,6,28,97,202
11,8,30,88,209
17,9,22,80,225
12,10,31,69,227
27,13,22,162,143
6,33,28,122,177
17,33,36,61,230
23,38,29,49,249
26,41,31,57,239
22,48,24,180,123
12,8,29,85,214
15,9,22,76,230
5,15,32,83,213
4,18,30,114,184
4,20,31,80,217
11,20,31,76,221
16,34,32,63,233
19,35,37,43,248
19,5,27,93,209
17,8,30,50,249
10,9,29,84,216
9,13,32,82,215
24,25,16,158,155
24,28,16,158,155
16,33,29,46,254
23,34,23,148,158
27,41,30,111,188
29,47,31,73,225
13,5,31,89,210
21,9,20,71,239
27,17,23,162,145
14,30,25,96,209
28,43,35,45,250
31,47,35,74,221
20,4,30,106,195
14,12,22,76,233
25,16,21,153,157
21,17,22,141,168
18,19,225,51,55
26,31,21,160,150
22,9,23,81,228
14,11,21,85,226
28,12,24,162,146
18,16,24,148,160
13,23,24,131,177
13,24,17,182,133
13,29,25,125,182
25,29,18,170,144
23,36,27,91,214
11,7,31,100,202
6,20,27,85,221
14,20,24,87,222
22,26,23,78,232
21,27,23,100,210
13,6,31,99,204
8,8,28,117,189
13,9,29,69,236
19,9,21,78,235
15,13,23,78,233
20,10,22,80,232
18,11,25,73,236
18,14,26,77,231
19,15,28,59,247
19,17,20,147,167
21,26,23,100,211
8,27,28,91,215
20,28,20,145,169
16,29,25,123,186
17,35,30,80,224
20,35,30,67,237
18,9,23,78,234
16,10,23,79,233
20,17,22,151,162
15,19,23,97,215
19,36,29,64,242
26,39,31,68,236
28,45,27,93,215
16,13,22,72,242
19,14,25,92,219
18,15,24,81,231
22,34,24,144,168
20,13,21,82,234
14,10,20,81,236
18,10,23,76,238
27,28,22,138,177
18,31,24,108,205
15,32,29,61,247
21,32,24,123,190
17,34,42,40,255
20,34,20,145,172
27,40,32,50,255
30,45,32,50,255
15,6,29,82,227
15,10,21,76,241
15,18,25,116,197
27,20,20,154,164
21,30,21,94,223
14,31,33,68,237
19,32,25,114,199
20,33,24,119,195
13,19,23,92,224
15,22,23,97,219
28,28,20,179,140
14,32,29,93,217
16,32,33,59,247
19,33,22,120,197
23,33,21,158,160
16,9,22,75,243
20,9,22,78,240
16,11,24,70,246
16,12,23,73,244
19,13,24,84,232
17,14,24,79,237
21,16,23,125,192
17,18,22,158,160
15,21,22,113,205
18,30,23,124,193
15,33,33,74,233
17,10,23,80,238
20,14,23,91,227
16,16,22,117,202
13,21,26,99,216
13,25,20,178,143
14,25,23,110,208
22,27,24,88,229
22,22,22,92,227
15,31,25,103,213
20,31,21,117,203
23,9,22,88,232
19,11,23,76,243
4,19,32,92,218
22,18,22,112,208
14,26,23,115,204
23,26,26,119,197
22,31,21,94,227
22,32,21,110,211
21,34,22,143,177
31,45,34,53,255
19,10,23,72,248
22,10,22,97,224
13,11,24,82,237
17,11,25,69,249
18,17,23,167,153
27,12,22,166,155
17,23,19,105,219
28,24,19,169,155
23,25,19,197,127
19,27,21,134,188
22,30,23,119,201
19,31,24,130,189
25,38,31,65,247
21,10,21,83,240
13,16,25,120,199
22,16,24,117,203
26,21,23,160,161
17,22,22,81,241
18,22,21,116,207
20,27,22,115,207
19,28,21,161,162
26,30,21,150,173
32,46,36,56,252
15,12,23,73,249
17,12,26,66,253
18,12,24,77,244
21,13,21,111,213
15,15,23,90,232
17,15,23,90,232
14,16,25,107,213
17,17,25,153,167
13,20,26,96,223
17,20,23,99,223
14,24,22,95,228
13,26,21,176,148
17,26,21,107,217
17,27,24,116,205
18,27,21,119,205
17,31,23,129,193
20,11,23,84,239
27,11,22,167,157
14,13,25,87,234
16,14,24,80,242
22,15,24,114,208
13,17,25,106,215
16,18,24,114,208
23,19,22,89,235
23,20,20,107,219
21,21,22,85,239
23,22,19,113,214
16,24,19,102,225
20,26,25,136,185
24,27,26,95,225
19,30,22,120,204
24,31,20,134,192
15,11,23,70,254
17,16,22,173,152
24,16,23,138,186
14,17,23,105,219
22,17,23,136,188
16,21,23,91,233
17,21,20,95,232
18,21,22,102,223
14,22,21,95,231
14,23,23,89,235
18,23,19,112,216
19,23,18,113,216
23,23,19,113,215
24,23,20,100,227
17,24,19,98,230
15,25,19,106,222
16,27,23,135,189
15,26,22,137,188
18,33,22,137,188
21,33,23,159,165
22,33,22,155,170
21,12,19,99,230
20,15,28,68,252
21,19,17,172,159
22,21,19,100,229
19,22,20,99,229
21,22,22,93,233
27,22,21,143,184
15,23,21,94,233
18,26,19,104,225
28,27,23,148,177
17,28,22,126,200
14,29,23,108,217
15,29,22,109,217
18,29,21,117,210
20,30,23,101,224
25,30,21,158,169
19,12,23,83,243
17,13,28,66,255
14,14,23,88,238
14,18,25,134,190
20,18,19,177,153
22,23,20,98,231
19,25,17,119,213
16,26,20,125,204
15,28,24,97,228
18,28,22,108,219
15,30,21,103,225
17,30,25,134,190
18,13,23,80,247
14,15,25,103,222
17,19,17,205,128
20,22,21,91,238
15,24,19,97,234
16,25,20,112,218
20,25,17,188,145
16,28,22,124,204
18,32,23,127,200
21,11,21,94,236
13,12,25,102,224
22,11,20,112,219
16,15,24,93,234
20,12,22,91,238
21,15,23,101,227
28,23,20,178,153
15,27,22,114,215
21,31,23,99,229
16,17,24,158,170
13,18,26,107,219
14,19,24,115,213
16,19,22,113,217
22,20,20,111,221
24,20,20,158,174
14,21,24,104,224
20,21,19,153,180
16,23,21,90,241
18,24,20,97,235
18,25,19,114,219
14,27,23,104,225
16,30,23,105,224
20,32,24,147,181
24,9,21,117,215
26,15,24,146,183
25,19,23,146,184
23,21,20,120,213
13,22,24,94,235
19,26,19,149,185
23,31,20,120,213
22,13,23,116,215
21,28,16,184,154
17,32,24,112,218
23,10,22,100,233
15,14,23,80,252
21,14,22,110,223
23,17,24,142,189
19,18,22,145,188
20,23,20,118,217
21,23,22,131,202
23,24,20,117,218
28,25,21,173,161
14,28,24,111,220
23,28,17,191,147
17,29,21,123,211
21,29,24,93,238
23,30,22,146,187
25,31,21,161,173
23,12,22,115,219
23,16,24,139,193
23,18,25,123,208
16,22,20,88,248
24,22,21,101,234
28,22,23,152,181
17,25,20,103,233
28,26,22,175,159
27,24,19,172,165
13,28,24,156,176
19,29,23,145,188
26,45,25,174,157
24,10,21,107,229
26,10,23,155,179
26,14,23,148,186
13,27,23,159,175
22,28,15,151,191
22,19,24,98,236
19,20,22,134,202
26,20,24,124,210
27,21,23,176,159
22,25,21,151,186
16,31,24,123,211
23,13,24,131,204
15,20,24,113,222
28,21,23,158,178
19,24,17,125,217
20,24,19,147,193
23,27,24,98,237
23,29,19,162,178
22,12,22,112,226
13,14,25,108,227
13,15,26,123,211
23,15,23,135,202
24,15,23,128,209
20,19,19,197,144
24,24,19,118,223
20,29,23,99,238
27,29,22,171,167
26,9,23,162,176
25,15,24,132,205
24,30,22,150,189
24,32,21,151,189
25,9,23,140,199
13,13,24,98,240
21,18,22,170,170
23,32,22,147,193
26,12,24,155,184
23,14,23,133,207
20,20,19,167,177
21,24,22,147,194
22,29,22,120,221
25,10,22,133,209
25,13,22,125,217
15,16,25,126,213
15,17,25,113,226
18,18,23,132,209
26,11,22,155,188
25,12,23,134,208
16,20,22,159,184
18,20,21,107,237
21,20,23,121,221
24,21,20,150,195
24,29,20,152,193
23,11,21,112,233
22,14,23,128,215
24,14,23,125,218
19,21,20,155,191
26,13,24,149,194
25,14,23,128,217
25,11,23,130,216
24,13,22,126,221
24,12,23,123,224
22,24,23,147,201
24,11,22,118,232
27,23,20,168,184
26,47,30,189,154
21,48,28,255,90
25,46,28,198,156
22,40,25,163,200
28,39,252,60,81
22,47,33,209,156
25,45,31,193,200
24,46,254,73,126
